tweets,likes,time
@Dryadula @GearingJill @JoBellLib @mooreme26 @Fhkierton1 @clouise81 @mabsval @ReluctantCynic7 @Frangelicana @KingSergioS @farmgirl789 @camanmore @woodygoodshoes @DavidMinahan @zahida23577375 @LoungeLou @ShazBlam Yes you do. I stopped reading for a while. Then a couple of years ago I went https://t.co/j5ERbDfGNE on the train and went to buy a book for the journey. I just picked one off the shelf.....The Book Thief. It was brill and it wasn't my normal thing but it got me back into reading,6,2021-07-06 17:45:37
The book thief by Markus Zusak (550 pages),0,2021-07-06 17:44:43
@eehouls that happened to me. it was a book for school and the thief must have been like “oh…i already know all about film noir”,1,2021-07-06 17:37:24
@Givepea05309731 @sakshireports @goodreads Read all 3. Good recommendations. Esp Gentleman in Moscow was fabulous as was The Book Thief. Both are top notch 5 star books.,1,2021-07-06 17:32:43
"the book thief, gracias a ese libro ni puedo leer algo sin esperar q sea igual de bueno https://t.co/JRrKKYvIpP",0,2021-07-06 17:32:13
"@lizkeenclown The Book Thief is really good (also really sad), I’m currently reading the A Court of Thorns and Roses series by Sarah J Maas which is pretty good if you like fantasy, and Percy Jackson and Harry Potter are always good to get out of a reading slump :)",0,2021-07-06 17:17:45
"@LoriDTate @FoxNews No, it makes them just an asshole, not a thief. Unless it states one book per person, it is not theft. The same applies at free lunch buffets. Taking one portion of shrimp is fine, taking all of the shrimp means you are a greedy gluttenous asshole, but not a thief.",3,2021-07-06 17:07:40
"RT @tanemiduchi: hi im priya &amp; I'm new to #booktwt &amp; looking for moots !! interact if u like (or rly any book): 

- the poppy war trilogy
-…",0,2021-07-06 16:59:18
"Come join us Aug 19 at the @edbookfest as @scattyscribbler discusses her fun &amp; fascinating new YA book The Chessmen Thief. 

Vikings! The Lewis Chessmen! And a bit about museums, and archaeology, and even a few words about dinosaurs! See how it all links together... https://t.co/WewjFpZbqy",8,2021-07-06 16:53:54
"RT @KnottyMarie: The Alchemy Thief
(Pirates and Puritans Book 1)
by R.A. Denny 

https://t.co/vSSK5lJD1h

#BookTour #Giveaway #Historical #…",0,2021-07-06 16:51:53
"RT @chelsabdullah: Ahhh thanks everyone! If you're curious and want to find out more about THE STARDUST THIEF + add it to your TBR, the Goo…",0,2021-07-06 16:48:48
"I started The Blacktongue Thief by @Buehlmeister today, and the ""Horsegroom"" scene in the bath house has me in pieces 🤣

Loving this book so far.",54,2021-07-06 16:38:21
"@F13ARLESS harry potter, pjo, the book thief, rebel of the sands, I’ll give you the sun",1,2021-07-06 16:37:52
"The kitchen cupboards were the shape of guilt, and his palms were oily with the memory of what he’d done. 
-the book thief by Markus Zusak",0,2021-07-06 16:36:42
"The notes were born on her breath, and they died at her lips.
-the book thief by Markus Zusak",0,2021-07-06 16:35:09
"At this weekend, I plan to watch Sports &amp; Fitness and I called my weekend plan Steep &amp;Reading because this weekend plan also has &lt;The Book Thief&gt; , and listen to Blur s songs. In the end, I will go to Italy in the morning.",0,2021-07-06 15:54:34
"RT @chelsabdullah: Ahhh thanks everyone! If you're curious and want to find out more about THE STARDUST THIEF + add it to your TBR, the Goo…",0,2021-07-06 15:39:03
"RT @b_fox1989: @lukeslando Definitely check out The Book Thief by Markus Zusak!! I cried a lot!! And if you like, take a look at my book Pa…",0,2021-07-06 15:37:40
"RT @chelsabdullah: Ahhh thanks everyone! If you're curious and want to find out more about THE STARDUST THIEF + add it to your TBR, the Goo…",0,2021-07-06 15:27:55
"RT @chelsabdullah: Ahhh thanks everyone! If you're curious and want to find out more about THE STARDUST THIEF + add it to your TBR, the Goo…",0,2021-07-06 15:19:19
"@lukeslando Definitely check out The Book Thief by Markus Zusak!! I cried a lot!! And if you like, take a look at my book Paper Castles, it's New Adult with a romantic subplot, guaranteed to make you cry. 😉
https://t.co/DfH60SZoEy",1,2021-07-06 15:18:08
"RT @chelsabdullah: Ahhh thanks everyone! If you're curious and want to find out more about THE STARDUST THIEF + add it to your TBR, the Goo…",0,2021-07-06 15:16:07
"RT @deborahblum: So many good things on this list. Which includes my recommendation of @lsaguirre's The Memory Thief, and @rachelegross 's…",0,2021-07-06 15:11:49
"RT @chelsabdullah: Ahhh thanks everyone! If you're curious and want to find out more about THE STARDUST THIEF + add it to your TBR, the Goo…",0,2021-07-06 15:10:47
@tequieremos The Book Thief !,1,2021-07-06 15:08:50
"Ahhh thanks everyone! If you're curious and want to find out more about THE STARDUST THIEF + add it to your TBR, the Goodreads page is live: https://t.co/8oWTMmRxKA!!

(I've claimed my Author Page as well, which is super exciting! 🙌)",37,2021-07-06 15:08:15
"🐾Read Ch. 1 of A WOLF’S HUNGER!🐾
Can an alpha wolf catch a thief who bends the laws of physics? And if he does, will she tame him? The hunt is on.

Get The Norse Billionaire Book 1 now.  Book 2 arrives 7/27. 
👉Buy: https://t.co/qsmyrHf9cO

👉Read: https://t.co/ceDfQXJZFO https://t.co/mY3brzY00o",3,2021-07-06 15:06:59
@MattWalshBlog Harry Potter series is the best and has the best narrator of all time. Second place goes to The Book Thief,8,2021-07-06 14:37:43
"@lukeslando book thief, later van stephen king, de geschiedenis van mijn seksualiteit, wie niet horen wil en lees nu the song of achilles (en love it so far)",0,2021-07-06 14:34:41
"At this weekend, I plan to watch Cult Sci-Fi &amp; Fantasy and I called my weekend plan Legand &amp;Reading because this weekend plan also has &lt;The Book Thief&gt; , and listen to The Beatles s songs. In the end, I will go to Venice at noon.",0,2021-07-06 14:12:03
@nadaelshabrawi The book thief,0,2021-07-06 14:10:16
"@literarybase jujur, the book thief",0,2021-07-06 14:08:55
"@trystineann @DiligentNinja Brave New World- Aldous Huxley
1984- George Orwell
The Book Thief -Mark Zusak
The Scarlet Letter- Nathaniel Hawthorne",0,2021-07-06 13:59:47
"si se van a leer the book thief, leanselo con ""the english affair - howard harper-barnes"" en bucle",0,2021-07-06 13:58:32
"He was the second snowman to be melting away before her eyes, only this one was different. It was a paradox.
The colder he became, the more he melted.
-the book thief by Markus Zusak",1,2021-07-06 13:37:22
"All is shit.
-the book thief by Markus Zusak",1,2021-07-06 13:33:44
"they would dream their nightmares and wake up, one with a scream in drowning sheets, the other with a gasp for air next to a smoking fire.
-the book thief by Markus Zusak",1,2021-07-06 13:32:20
"RT @deborahblum: So many good things on this list. Which includes my recommendation of @lsaguirre's The Memory Thief, and @rachelegross 's…",0,2021-07-06 13:31:19
"Living was living. 
The price was guilt and shame.
-the book thief by Markus Zusak",1,2021-07-06 13:30:25
HISTORIC Writing ✍️ by Christ the book 📕 bestseller #24 ebook 2020  Covid19 is the plague of America 🇺🇸 impeachment to FBI set ups 1968 then 1992 #History of America riots against #BadHabits MOORE to receive votes and awards of RAMPART police 👮‍♀️ thief’s #InvestigationDiscovery https://t.co/JOKz53RBbO,0,2021-07-06 13:27:23
Cyber-Thief Invention (Part 1) is the highest selling book since The Hobbit!,0,2021-07-06 13:21:13
Check out this listing I just added to my #Poshmark closet: ✓The Lightning Thief paperback book. https://t.co/pdzoifK0E9 #shopmycloset @poshmarkapp,0,2021-07-06 13:13:40
"RT @deborahblum: So many good things on this list. Which includes my recommendation of @lsaguirre's The Memory Thief, and @rachelegross 's…",0,2021-07-06 13:12:53
"So many good things on this list. Which includes my recommendation of @lsaguirre's The Memory Thief, and @rachelegross 's suggestion Kill Shot, by @JHDearen 

The 36 best books and podcasts on health &amp; science to check out this summer https://t.co/mzXvObv8id via @statnews",10,2021-07-06 12:52:38
Book of a Lifetime: The Book Thief by Markus Zusak https://t.co/9hqVbM3G5D,0,2021-07-06 11:47:47
"@honeybiblio romeo and juliet, the book thief, twelve angry men and animal farm- i enjoyed some more than others lmao",1,2021-07-06 11:40:13
i think maybe my . paintbrushes r safe but .... my copy of good omens n the book thief r minimally fucked THIS IS SO VILE but its aight lmfao,1,2021-07-06 11:20:47
"DRAGONS LOVE TACOS 2 x NO ONE LIKES A FART

Hadley’s hobby turns into an overnight sensation. Unable to keep up with demand for her Tooth Dolls, she must become THE TOOTH THIEF &amp; source supplies herself. A #STEM book of perseverance &amp; entrepreneurship #TACOPITCH #art https://t.co/GY8vilGb9O",22,2021-07-06 11:20:16
"RT @LeannMRettell: Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out t…",0,2021-07-06 11:19:35
"RT @RSLiterature: Rebecca Stott (@RebeccaStott64) is the award-winning author of fiction and non-fiction, including ‘The Coral Thief’ which…",0,2021-07-06 11:02:26
Cyber-Thief Invention (Part 1) is the highest selling book since To Kill a Mockingbird!,0,2021-07-06 11:01:59
"Rebecca Stott (@RebeccaStott64) is the award-winning author of fiction and non-fiction, including ‘The Coral Thief’ which was BBC Book at Bedtime in 2012. She won @CostaBookAwards for Biography in 2017 and is Professor of Literature &amp; Creative Writing @uniofeastanglia. 
#FRSL2021 https://t.co/hZkHfZboKT",10,2021-07-06 10:56:00
"Our Press Start (@Press_Start_ACE) exhibition explores #machinima, in-game photography and #gamics in the artworks of 18 international artists 🎮| https://t.co/sykEdvG3jL

Book to visit via our Mat Collishaw exhibition: https://t.co/HxOg4HoSgX

🖼️: 'Timeless Thief' by Mark Palmer https://t.co/GtSKa2bfOb",0,2021-07-06 10:46:42
"@LOUISMILKYPLS omg so happy you asked that, well: the selection, warcross, the cruel prince, the hunger games trilogy, five feet apart, three dark crowns, the court of thorns and roses, throne of glass, the book thief, to all the boys i've loved before, undercover princess-",1,2021-07-06 10:31:38
RT @Imamofpeace: The temple in Jerusalem and its surroundings belong to Solomon and the Jewish Nation. I’m not concerned with what the Tora…,0,2021-07-06 10:21:26
"athena:
- the art of war
- war and peace
- the darkening age
- the great gatsby
- the book thief",0,2021-07-06 10:13:21
"“If only she could be so oblivious again, to feel such love without knowing it, mistaking it for laughter.” - The Book Thief https://t.co/qqxTG6aHVP",0,2021-07-06 10:10:17
"At this weekend, I plan to watch Anime Features and I called my weekend plan ACG-Features Korn because this weekend plan also has  &lt;The Book Thief&gt; , and listen to Korn s songs. In the end, I will go to The Cinque Terre at night.",0,2021-07-06 10:04:33
RT @thestorybarn: We're so thrilled to be welcoming our friends from St Hugh's Primary to the park today to help us trial our Outdoor Summe…,0,2021-07-06 09:53:58
@acaseforbooks The book thief by Marcus Zusak,1,2021-07-06 09:26:58
Cyber-Thief Invention (Part 1) is the highest selling book since Charlotte's Web!,0,2021-07-06 09:22:31
Cyber-Thief Invention (Part 1) is the highest selling book since The Hunger Games!,0,2021-07-06 08:41:11
"Author: Neil Gaiman is my ult. So all his works including graphic novels. Also GRRM. If only he'd finish Winds of Winter.

Books: Lots, I love fantasy and dystopian, so HP series, A Song of Ice and Fire, The Hunger Games series. Also, Little Prince, Book Thief, 100 Yrs Solitude. https://t.co/D0bN5uG5Ui",2,2021-07-06 08:37:21
"At this weekend, I plan to watch Children &amp; Family type of movie,then I will read a book named &lt;The Book Thief&gt; and I called my weekend plan Fantasy Muse because this weekend plan also has Muse s songs. In the end, I will go to Disney Theme Park at noon.",0,2021-07-06 08:34:47
"one opportunity leads directly to another, just as risk leads to more risk, life to more life, and death to more death.
-the book thief by Markus Zusak",0,2021-07-06 08:32:55
Cyber-Thief Invention (Part 1) is the highest selling book since The Cat in the Hat!,0,2021-07-06 08:32:23
"When she came to write her story, she would wonder exactly when the books and the words started to mean not just something, but everything.
-the book thief by Markus Zusak",0,2021-07-06 08:31:23
"The book thief. I tried to read it about 5 times cos everyone RAVED about it, but it sucked https://t.co/fjLc0S1JFV",1,2021-07-06 07:54:14
Cyber-Thief Invention (Part 1) is the highest selling book since The Lord of the Rings!,0,2021-07-06 07:51:24
"RT @KatieMettner: ""Mally &amp; Ellie go undercover as a married couple, but realize catching the thief will put them in danger."" https://t.co/h…",0,2021-07-06 07:21:53
Cyber-Thief Invention (Part 1) is the highest selling book since The Da Vinci Code!,0,2021-07-06 07:10:47
"The Alchemy Thief
(Pirates and Puritans Book 1)
by R.A. Denny 

https://t.co/vSSK5lJD1h

#BookTour #Giveaway #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans R.A. Denny @RADennyAuthor Silver Dagger Book Tours @SDSXXTours https://t.co/ZhQBFqbj1X",1,2021-07-06 06:53:19
"RT @KatieMettner: ""Mally &amp; Ellie go undercover as a married couple, but realize catching the thief will put them in danger."" https://t.co/h…",0,2021-07-06 06:48:29
Rahuli says 'Modi is thief' BUT as if tracing 'Who says no #freespeech in USSR. From #Kremlin's top U can scream against #Nixon' Indian SC feted #UrbanNaxal's '#Modi is suppressing free speech' or #'emergency'  Is SC harming #India  https://t.co/8B9TAQMoK3 https://t.co/eDG7SEF3i6,0,2021-07-06 06:48:01
bro the book thief one of my favorite books but damn that ending hurt like wtf i know it's like realistic but bro i'm hurt,1,2021-07-06 06:47:48
"RT @KatieMettner: ""Mally &amp; Ellie go undercover as a married couple, but realize catching the thief will put them in danger."" https://t.co/h…",0,2021-07-06 06:36:37
"RT @KatieMettner: ""Mally &amp; Ellie go undercover as a married couple, but realize catching the thief will put them in danger."" https://t.co/h…",0,2021-07-06 06:35:25
"""Mally &amp; Ellie go undercover as a married couple, but realize catching the thief will put them in danger."" https://t.co/hRKJa91lVy #Islandromance #Romanticsuspense #Disabledromanceseries #amreadingromance #romancenovels #KU https://t.co/bH1wkhc3wt",0,2021-07-06 06:34:10
"in truth, i think he was afraid. rudy steiner was scared of the book thief's kiss. he must have longed for it so much. he must have loved her so incredibly hard. so hard that he would never ask for her lips again and would go to his grave without them.",3,2021-07-06 06:20:54
Cyber-Thief Invention (Part 1) is the highest selling book since Steps to Christ!,0,2021-07-06 06:10:52
Cyber-Thief Invention (Part 1) is the highest selling book since Harry Potter!,0,2021-07-06 05:41:33
"Next jjjoreads: The Book Thief by Markus Zusak

This copy I “borrowed” from family and never gave back. Lol. I remember bringing it with me when I had to leave for school a few years back, and I used our (family) picture as a bookmark 😆. I read ten pages, maybe? I am here again!",0,2021-07-06 05:13:03
@MxKantEven The Book Thief?,1,2021-07-06 05:11:19
Cyber-Thief Invention (Part 1) is the highest selling book since The Hunger Games!,0,2021-07-06 04:42:34
@b0redlikeme the book thief,0,2021-07-06 04:41:00
"i havent cried at any books so far and ive read a little life, the book thief, the song of achilles, AND they both die at the end",0,2021-07-06 04:27:15
@TwitterBooks The book thief,1,2021-07-06 04:00:28
"@SheIsBeauty101 Her confession on the video that she was stealing your property will probably get her in a lot of trouble. In fact, in my book she got off easy the damn porch thief!",0,2021-07-06 03:51:25
"RT @Christosgage: I have to thank @katiekubert , @Reilly_Brown , John Kalisz, @Christian_Duce , and everyone who made the book possible. Bu…",0,2021-07-06 03:48:52
Do you struggle picking out what book to read next? Why don't you try: The book Thief. Check back in an hour for more recommendations.,0,2021-07-06 03:15:56
"Join our book club next Tuesday July 13th at 3pm EST to chat with author @Buehlmeister about his book The Blacktongue Thief!

https://t.co/VuF8ci5Ot6",2,2021-07-06 02:49:17
"31% done with The Book Thief, by Markus Zusak https://t.co/4YfYKk5f2a",1,2021-07-06 02:25:26
RT @ellerykr: My second natural-history-thievery book this year (the other being The Feather Thief) ~ thanks @CeeMayC for lending it to me!…,0,2021-07-06 02:14:16
"At this weekend, I plan to watch Kids type of movie,then I will read a book named &lt;The Book Thief&gt; , and listen to Ylvis and I called my weekend plan Pop Youth because this weekend plan also has Disney Theme Park in the evening.",0,2021-07-06 02:02:08
"ixe varios 
The Book Thief 
Night 
O Nome do Vento
Six of Crows + Crooked Kingdom 
Capitães da Areia 
Fahrenheit 451 https://t.co/7rV3w7EJkA",0,2021-07-06 01:49:27
"@lantsovszoya Mine is Ninth House, the Millennium trilogy, The Picture of Dorian Gray, and the book thief 😭 - I can’t read them unless it’s cold out???",1,2021-07-06 01:14:07
@yasminkhvn omg the book thief is one of my favorite books ever,1,2021-07-06 01:10:22
"@linneawho the book thief, fingersmith, where the forest meets the stars, the seven husbands of evelyn hugo, and the midnight library :)",1,2021-07-06 01:08:56
"RT @creswelllyn: **NEW**
Cat Thief &amp; Other Short #Stories
Only 99p/$1.23
#FREE on #KU 
Diverse, dark-humoured and deliciously bite-sized. A…",0,2021-07-06 00:55:20
Do you struggle picking out what to read next? why don't you try: The book thief 📚. Check back in an hour for more recommendations.🔮,0,2021-07-06 00:39:02
You think there's anybody out there that really likes the book The Orchid Thief and absolutely hates the movie Adaptation because it's about the difficulty adapting other media into film and not actually an adaptation of The Orchid Thief?,0,2021-07-06 00:19:31
"@adrisofia35 Pues The book Thief, a dark shade of magic, the knife of never letting go, the ask and the answer, y monsters of men",0,2021-07-06 00:10:46
Cyber-Thief Invention (Part 1) is the highest selling book since Harry Potter!,0,2021-07-06 00:10:44
@cedar1900 @Islandgirlnaz @POTUS You get to build a factory because you stole the value that your workers produced. You are a thief. Read this book it is key to actual economics. https://t.co/lGWR2zDqVK,0,2021-07-06 00:05:39
"Check out my book - 'The Trilogy: A Diary, A Thief &amp; A Secret' - on #BookBuzzr - https://t.co/8jI6PqaqbJ",0,2021-07-06 00:00:09
Cyber-Thief Invention (Part 1) is the highest selling book since The Cat in the Hat!,0,2021-07-05 23:40:51
RT @harris20242024: @lsaguirre Just wanted to say how much I enjoyed The Memory Thief.  The information contained was so important and pres…,0,2021-07-05 23:31:29
so what is ‘the book thief’ about then? (don’t actually want that answered) because i’m 16% (p. 91) of the way through and the plot is not thickening.,0,2021-07-05 23:04:45
@scrunkly yessss. a seperate peace these violent delights vicious in other lands rhe book thief… darius the great is not okay. history is all u left me. These are some good ones,0,2021-07-05 23:00:08
"Nobody in the bookstore needs to know that you have an elven thief jumping out a window onto a rainy street in one scene. They need to know that the book is exciting, set in a magical world, and there might be stabbing.",3,2021-07-05 22:59:10
"@killuarins well, Paper Towns, All the Bright Places, The Book Thief, Dunkirk, Joker, the su¡cid£ squad, spider man homecoming and far from home, Snow White and the Huntsman, Captain Marvel, Ghostbusters (2016), One Day. I know you asked just one but...",2,2021-07-05 22:20:14
i’m reading the book thief and the writing is so pretty omg,3,2021-07-05 21:55:53
"RT @TheCabbagetroll: “Overall, this was a really great, fun, well-written story. I don't read a lot in the young adult genre but I will def…",0,2021-07-05 21:44:51
@lsaguirre Just wanted to say how much I enjoyed The Memory Thief.  The information contained was so important and presented so clearly and in such an interesting manner.  I hope you have plans for other science books. This is a book everyone should read.,1,2021-07-05 21:37:47
“Tale of the Body Thief” is the worst Lestat book by a million points.,0,2021-07-05 21:35:34
"“The bargaining phase,” Conor said, without looking up from his book. @CaitlinPacific what if we build an app that times us out after an hour each day? Oh, yeah, you can't respond... If you love to write and think, @Twitter is an evil delight and thief. https://t.co/fCJBjKcjfU",1,2021-07-05 21:30:10
"@MegBrayshaw It is noticeable that bestselling authors, like Tim Winton, show the trend you mention publishing slender tomes nowaday. What about The Book Thief? Too long ago?",2,2021-07-05 21:29:20
Cyber-Thief Invention (Part 1) is the highest selling book since To Kill a Mockingbird!,0,2021-07-05 21:22:44
"Fellow viber, try adding yogurt, The Book Thief and Of Monsters and Men into your daily routine today. BONUS: Set Wannabe as your alarm ringtone! And that's the truth.",0,2021-07-05 21:18:59
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/YeJFiAg4Av,1,2021-07-05 20:53:03
"@samuelsedgman @MGLnrd My class are INSANELY excited about this. About five of them have pre-ordered and several others have begged to come and borrow it from me when it is released, even though they will be in Y7! Highland Falcon Thief was the most argued book that everyone wanted to review! 😂",2,2021-07-05 20:46:20
Cyber-Thief Invention (Part 1) is the highest selling book since The Hobbit!,0,2021-07-05 20:31:02
"@jukatarry ready player one, pet semetary, the book thief, the anthropocene reviewed, get a life chloe brown, Dante and aristotle discover the secrets of the universe and many more.... I have so many!!!",1,2021-07-05 20:13:49
"My second natural-history-thievery book this year (the other being The Feather Thief) ~ thanks @CeeMayC for lending it to me! 

What are your recs for natural history crime reads, or books that delve into weird natural history subcultures? https://t.co/wqZKgXOUGl",9,2021-07-05 20:12:25
"@JustMoi32 @TatteredCover Same, although I did buy The Book Thief a few weeks ago.",1,2021-07-05 20:06:13
"People Video July 5, 2021 12:33 PM.  People you can’t tell a book by its cover but you can tell who’s in the White House because it’s not undercover these idiots are not capable of the case at hand.What does criminals liars have incommon taking something that’s not theirs thief’s https://t.co/RDs6pXTVhT",0,2021-07-05 19:56:01
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/meVl7IKyou,0,2021-07-05 19:48:20
"@TatteredCover Oh man, only one! 😬 This looks like a good list. Someone recently put ""The Book Thief"" in my Little Free Library and I took it out to read it first. I've heard such good things about it.",0,2021-07-05 19:46:50
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/gtVG9rrVja,1,2021-07-05 19:28:02
"@joon_of @FunkyPedagogy @shadylady222 @TabitaSurge @Team_English1 @__codexterous @SPryke2 @bibliogeordie The Red Room has good extracts for atmosphere. The Graveyard Book, by @neilhimself and Clive Barker's Thief of Always. @darrenshan great of course and could be some good bits in A Series of Unfortunate Events but been a while since I've looked at it",7,2021-07-05 19:24:43
Cyber-Thief Invention (Part 1) is the highest selling book since The Lord of the Rings!,0,2021-07-05 19:22:28
"Happy Birthday Geoffrey Roy Rush
Born: July 6, 1951
Birthplace: Toowoomba, Queensland, Australia
Profession:  Actor 
Movies include The King's Speech, Pirates of the Caribbean, Kings Speech &amp; The Book Thief
#gymea
#gymea⁠
#gymeavillageshopping
#Kareela
#kirrawee⁠ https://t.co/5YVBPAWiJU",0,2021-07-05 19:02:26
"RT @fireflyhillpr: The Soul Thief, Book One of The Angel of Death Series, is a MUST READ!! Check out what readers are saying and grab your…",0,2021-07-05 19:01:46
@Tanujbirua Have you read the Book Thief?,1,2021-07-05 18:33:36
"The Soul Thief, Book One of The Angel of Death Series, is a MUST READ!! Check out what readers are saying and grab your copy today! https://t.co/zuMejFR2em https://t.co/gQR7V8ZDVd",1,2021-07-05 18:30:27
#Win $15 GC #BookTour #Giveaway #BookBoost #Historical #Fiction #TheAlchemyThief #PiratesAndPuritans @RADennyAuthor https://t.co/bbF8BuvlIN,1,2021-07-05 18:28:17
"@LizardK420 Ah yes, the book that had so much of WW1 pushed into it by the devout christian. Definitely not a projection of his life, totally was pushing for gay rights before anyone else",0,2021-07-05 18:26:11
RT @BooksBirdBlog: #KindleDeal The Strawberry Thief by Joanne Harris https://t.co/O1JXgPxwMs https://t.co/jf2MvqeeRA,0,2021-07-05 18:13:44
"As a kid I loved a book about a girl thief who falls in with a magician. When I was older I realized the MC never actually did anything, her job was to witness how great the magician was.

Anyway the sequel has her marrying this guy who's nearly twice her age and boy did I SEETHE https://t.co/xFW2ZmOPsH",1,2021-07-05 17:53:14
RT @chelsabdullah: Please excuse my endless screaming but I also just found out THE STARDUST THIEF is on Goodreads?! If you are interested…,0,2021-07-05 17:52:54
Cyber-Thief Invention (Part 1) is the highest selling book since The Cat in the Hat!,0,2021-07-05 17:32:46
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-05 17:19:10
"RT @LeannMRettell: Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out t…",0,2021-07-05 17:18:39
"RT @nolafleurdelit: The Blacktongue Thief by @Buehlmeister

This book is basically a super irreverent DnD campaign. It's hysterical and han…",0,2021-07-05 16:56:39
"RT @nolafleurdelit: The Blacktongue Thief by @Buehlmeister

This book is basically a super irreverent DnD campaign. It's hysterical and han…",0,2021-07-05 16:51:57
"@CodeineWaifu The Book Thief is a story narrated by a compassionate Death who tells us about Liesel, a girl growing up in Germany during World War II. She steals books, learns to read, and finds comfort in words. She and Max, the Jew her family protects, are the only main characters that survi",1,2021-07-05 16:38:22
"Last: A Piece of Stake 🙏
Next: Princess and the Thief: 😬
WIP: *untitled ghost book* 😍 https://t.co/pUtrv9WweC",7,2021-07-05 16:36:59
Cyber-Thief Invention (Part 1) is the highest selling book since The Hunger Games!,0,2021-07-05 16:32:10
@CodeineWaifu So far that I can remember the book thief!,1,2021-07-05 16:27:00
"The Blacktongue Thief by @Buehlmeister

This book is basically a super irreverent DnD campaign. It's hysterical and hands down the most fun I've had reading a book so far this year.",9,2021-07-05 16:25:19
"RT @BBMorgan_W: @jonathan_t19 Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown…",0,2021-07-05 16:25:06
"objects
stardust
coraline
good omens
american gods
hannibal
sherlock bbc
little women
telented mr ripley / plein soleil
the book thief
me earl &amp; dying girl
a monster calls
the hate u give
love simon
the princess bride
harry potter especially azkaban!! 
godfather
to kll  (cont..)",0,2021-07-05 16:10:02
"RT @chelsabdullah: IT'S PM OFFICIAL: MY BOOK IS COMING OUT NEXT YEAR! 🎉

I'm so incredibly excited to announce THE STARDUST THIEF is going…",0,2021-07-05 16:07:51
"RT @LeannMRettell: Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out t…",0,2021-07-05 16:02:29
Cyber-Thief Invention (Part 1) is the highest selling book since Charlotte's Web!,0,2021-07-05 15:52:48
"RT @kaitly_n: yikes according to a book I'm reading by renowned psychologist haidt, our happiness is genetically set (baring trauma, advers…",0,2021-07-05 15:48:56
"RT @LeannMRettell: Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out t…",0,2021-07-05 15:37:06
"@Vangelus A book thief would actually have to know something about book history, and wouldn't be stealing ""all the books.""",0,2021-07-05 15:26:24
"RT @LeannMRettell: Immortals guard us when we dream. 
Dream thieves watch over the unconscious wanderings of the human mind, plucking out t…",0,2021-07-05 15:10:35
"@casualwriter10 Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-05 15:09:06
Cyber-Thief Invention (Part 1) is the highest selling book since The Hobbit!,0,2021-07-05 15:01:48
"RT @BBMorgan_W: @AlessyBil Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown pr…",0,2021-07-05 14:58:26
"RT @BBMorgan_W: @AlessyBil Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown pr…",0,2021-07-05 14:57:01
"@_AshutoshBiswal Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",1,2021-07-05 14:49:04
"@Poetryman551 Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",1,2021-07-05 14:48:24
"@95star Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",0,2021-07-05 14:47:23
@FireZyn Chicken Thief might end up as long as a Harry Potter book by the end,4,2021-07-05 14:37:55
"@wileysfilms perks of being a wallflower, fight club, sharp objects, the book thief, the goldfinch and song of achilles!",1,2021-07-05 14:36:22
The Happiness Thief -Book Trailer https://t.co/QqmJnp89XJ   @NicoleBokat,0,2021-07-05 14:21:00
Do you struggle picking out what book to read next? Why don't you try: The book Thief. Check back in an hour for more recommendations.,0,2021-07-05 14:16:46
"RT @BBMorgan_W: @AlessyBil Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown pr…",0,2021-07-05 14:15:53
"@PichaelMarkes Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",3,2021-07-05 14:08:43
"@AlessyBil Book 1 of my YA Fantasy series, where thief Juniper enters the deadliest con of her life: posing as the crown prince's lover. https://t.co/IVwQrZWNtg",2,2021-07-05 14:07:31
